Main_Atlas_Number,Main_Display_Name,Location_X,Location_Y,Density,Density_trans,Location_Current_County,Location_Historic_County,Location_Current_Parish
192,"Craigview, South Ayrshire",-559998,7376471,8.534621320688974e-13,-3.8028804837694046,South Ayrshire,Ayrshire,Ballantrae
193,"Caspin, Dumfries & Galloway (West Balscalloch)",-570123,7364530,7.908288534360667e-13,-3.802931330680077,Dumfries & Galloway,Wigtownshire,Kirkcolm
194,"Corseclays, South Ayrshire",-555605,7385951,8.827403118762838e-13,-3.8028576550824726,South Ayrshire,Ayrshire,Colmonell
195,"Core Hill, Kirkmaiden, Dumfries & Galloway",-546786,7302271,7.777350517240242e-13,-3.802942333213289,Dumfries & Galloway,Wigtownshire,Kirkmaiden
196,"Clanyard Bay, Dumfries & Galloway",-550506,7303591,7.623018678949797e-13,-3.8029554782480757,Dumfries & Galloway,Wigtownshire,Kirkmaiden
197,"The Dunnan, Portankill, Dumfries & Galloway (Mull of Galloway Farm; The Dounnan)",-543461,7294500,7.730633725904689e-13,-3.802946291809802,Dumfries & Galloway,Wigtownshire,Kirkmaiden
198,"Carrickcamrie, West Cairngaan, Dumfries & Galloway",-545426,7292343,7.572002898278606e-13,-3.802959866588674,Dumfries & Galloway,Wigtownshire,Kirkmaiden
199,"Dunorroch, West Cairngaan, Dumfries & Galloway",-545287,7292314,7.578066681203248e-13,-3.8029593438471725,Dumfries & Galloway,Wigtownshire,Kirkmaiden
200,"Mull Glen, West Tarbet, Dumfries & Galloway",-544012,7292349,7.642137985471557e-13,-3.8029538391964577,Dumfries & Galloway,Wigtownshire,Kirkmaiden
201,"Mull of Galloway, Dumfries & Galloway",-542988,7291829,7.677656389528741e-13,-3.8029508022973015,Dumfries & Galloway,Wigtownshire,Kirkmaiden
202,"Cardryne, Dumfries & Galloway",-548246,7293332,7.459462758457255e-13,-3.802969624847084,Dumfries & Galloway,Wigtownshire,Kirkmaiden
203,"Mote Hill, Glenluce, Dumfries & Galloway (Glenluce)",-536252,7338230,9.137910762425474e-13,-3.8028340462638686,Dumfries & Galloway,Wigtownshire,Old Luce
204,"Round Dounan, Dumfries & Galloway (Dunragit House)",-544146,7338986,8.745186861733716e-13,-3.8028640085465817,Dumfries & Galloway,Wigtownshire,Old Luce
205,"East Galdenoch, Dumfries & Galloway",-551923,7334088,8.2541882222686e-13,-3.802902897524331,Dumfries & Galloway,Wigtownshire,Stoneykirk
206,"Barsolus, Dumfries & Galloway",-551188,7336198,8.333077634793027e-13,-3.8028965362066693,Dumfries & Galloway,Wigtownshire,Inch
207,"Cruise Back Fell, Dumfries & Galloway",-539055,7346575,9.136932501605584e-13,-3.8028341197084243,Dumfries & Galloway,Wigtownshire,New Luce
208,"Bargain Hill, South Ayrshire",-538842,7392412,9.60886094685197e-13,-3.8027993425988993,South Ayrshire,Ayrshire,Colmonell
209,"Duniewick, South Ayrshire",-551737,7386132,8.994896027666479e-13,-3.8028448454159975,South Ayrshire,Ayrshire,Colmonell
210,"Doon of May, Dumfries & Galloway",-518297,7328816,9.888597803521358e-13,-3.8027793191018087,Dumfries & Galloway,Wigtownshire,Mochrum
211,"Garliachen, Laigh Sinniness, Dumfries & Galloway",-532069,7329462,9.18245584009385e-13,-3.802830708092305,Dumfries & Galloway,Wigtownshire,Old Luce
212,"Bennan of Garvilland, Dumfries & Galloway",-532849,7347813,9.478271611313259e-13,-3.8028088375587124,Dumfries & Galloway,Wigtownshire,New Luce
213,"Maxwellston Hill, South Ayrshire",-527662,7411310,1.0163917733021733e-12,-3.802760015472978,South Ayrshire,Ayrshire,Dailly
214,"Enoch, South Ayrshire",-536834,7411273,9.7389864187212e-13,-3.802789975525457,South Ayrshire,Ayrshire,Girvan
215,"Back Bay, Dumfries & Galloway",-504620,7308173,1.0009234102243905e-12,-3.8027708127255946,Dumfries & Galloway,Wigtownshire,Glasserton
216,"Laggan Camp, Dumfries & Galloway",-499658,7304765,1.0125421645851483e-12,-3.802762691199011,Dumfries & Galloway,Wigtownshire,Glasserton
217,"Killantrae Bridge, Dumfries & Galloway (Killentrae Bridge)",-511369,7318207,9.980476291653193e-13,-3.80277283362269,Dumfries & Galloway,Wigtownshire,Mochrum
218,"Fell of Barhullion, Dumfries & Galloway",-503933,7312635,1.0187718468244984e-12,-3.802758364904031,Dumfries & Galloway,Wigtownshire,Glasserton
219,"Barsalloch Point, Dumfries & Galloway (Barsalloch Fort)",-508607,7311303,9.916017866510344e-13,-3.8027773789521158,Dumfries & Galloway,Wigtownshire,Mochrum
220,"Doon Hill, Boreland, Dumfries & Galloway",-509690,7341327,1.0630488516768526e-12,-3.8027281649576214,Dumfries & Galloway,Wigtownshire,Kirkcowan
221,"Doon Hill, Capenoch Croft, Dumfries & Galloway (Doon Fort)",-503531,7329398,1.0698882677537098e-12,-3.8027235831212476,Dumfries & Galloway,Wigtownshire,Kirkinner
222,"Barnkirk Hill, Dumfries & Galloway",-502031,7355339,1.135207770042944e-12,-3.8026808768723437,Dumfries & Galloway,Wigtownshire,Penninghame
223,"Drummoral, Dumfries & Galloway",-488570,7303419,1.0578557374207565e-12,-3.8027316584461275,Dumfries & Galloway,Wigtownshire,Whithorn
224,"Cairnhead Mote, Dumfries & Galloway",-484441,7307023,1.0916922581246417e-12,-3.8027091189340485,Dumfries & Galloway,Wigtownshire,Whithorn
225,"Steinhead Mote, Dumfries & Galloway",-484517,7305167,1.0834377586024132e-12,-3.8027145694803806,Dumfries & Galloway,Wigtownshire,Whithorn
226,"Isle Head, Dumfries & Galloway (Isle of Whithorn)",-485314,7303184,1.0713610899757518e-12,-3.802722599280819,Dumfries & Galloway,Wigtownshire,Whithorn
227,"Court Hill, High Skeog, Dumfries & Galloway",-490021,7309485,1.0754080782825462e-12,-3.8027199010302026,Dumfries & Galloway,Wigtownshire,Whithorn
228,"Glasserton Hill, Dumfries & Galloway",-496956,7304583,1.0243446026316342e-12,-3.802754511316926,Dumfries & Galloway,Wigtownshire,Glasserton
229,"Carghidown Castle, Dumfries & Galloway",-492969,7301225,1.0294325717598367e-12,-3.802751006436141,Dumfries & Galloway,Wigtownshire,Whithorn
230,"Burrow Head, Dumfries & Galloway",-489516,7299751,1.0384850420872308e-12,-3.802744802029478,Dumfries & Galloway,Wigtownshire,Whithorn
231,"Burrow Head, Dumfries & Galloway",-489411,7299703,1.0387362672481643e-12,-3.8027446304136783,Dumfries & Galloway,Wigtownshire,Whithorn
232,"Castle Feather, Dumfries & Galloway (Burrow Head)",-490746,7299848,1.0335804529963588e-12,-3.802748158578192,Dumfries & Galloway,Wigtownshire,Whithorn
233,"Eggerness Castle, Dumfries & Galloway",-483505,7323547,1.16251737621712e-12,-3.802663557936359,Dumfries & Galloway,Wigtownshire,Sorbie
234,"Dinnans, Dumfries & Galloway",-485767,7310999,1.1018761980429692e-12,-3.8027024360618062,Dumfries & Galloway,Wigtownshire,Whithorn
235,"Dinnans, Dumfries & Galloway ('Old Fort')",-485852,7310459,1.0992779756665024e-12,-3.8027041367178622,Dumfries & Galloway,Wigtownshire,Whithorn
236,"Doon of Carsluith, Dumfries & Galloway",-483337,7335158,1.2044225200151736e-12,-3.802637557122296,Dumfries & Galloway,Kirkcudbrightshire,Kirkmabreck
237,"North Balfern, Dumfries & Galloway (Ring Hill)",-493645,7328741,1.1232324173474919e-12,-3.802688568264942,Dumfries & Galloway,Wigtownshire,Kirkinner
238,"Baldoon Hill, Dumfries & Galloway",-496227,7332650,1.1198601271697189e-12,-3.802690745084385,Dumfries & Galloway,Wigtownshire,Kirkinner
239,"Parliament Knowe, Dumfries & Galloway",-496123,7355017,1.172961835974158e-12,-3.8026570136464906,Dumfries & Galloway,Kirkcudbrightshire,Minnigaff
240,"Barn Heugh, Dumfries & Galloway",-465386,7323526,1.263611193138115e-12,-3.802601945500811,Dumfries & Galloway,Kirkcudbrightshire,Borgue
241,"Trusty's Hill, Anwoth, Dumfries & Galloway",-467653,7338398,1.3174078007364033e-12,-3.8025706297107686,Dumfries & Galloway,Kirkcudbrightshire,Anwoth
242,"Boreland Wood, Dumfries & Galloway (Boreland of Girthon)",-467910,7329473,1.2769888822179083e-12,-3.802594067692183,Dumfries & Galloway,Kirkcudbrightshire,Borgue
243,"Court Knowe, High Auchenlarie, Dumfries & Galloway",-476260,7333028,1.2406611480844207e-12,-3.8026156046674844,Dumfries & Galloway,Kirkcudbrightshire,Anwoth
244,"Drummore Castle, Dumfries & Galloway (Castle Hill)",-449967,7321023,1.3333426974310557e-12,-3.802561535070089,Dumfries & Galloway,Kirkcudbrightshire,Kirkcudbright
245,"Doon Wood, Dumfries & Galloway",-455405,7326296,1.3347892224218866e-12,-3.80256071345888,Dumfries & Galloway,Kirkcudbrightshire,Twynholm
246,"Muncraig Heugh, Dumfries & Galloway (Doo Cave)",-464712,7321360,1.2565379593397495e-12,-3.8026061356374457,Dumfries & Galloway,Kirkcudbrightshire,Borgue
247,"Borness Batteries, Dumfries & Galloway",-461692,7318868,1.2596774502588753e-12,-3.8026042736833667,Dumfries & Galloway,Kirkcudbrightshire,Borgue
248,"Manxman's Rock, Dumfries & Galloway (Fort)",-462920,7319385,1.2559732022739948e-12,-3.802606470944703,Dumfries & Galloway,Kirkcudbrightshire,Borgue
249,"Doon Hill, Dumfries & Galloway",-450587,7339944,1.4409488996643577e-12,-3.802502129767882,Dumfries & Galloway,Kirkcudbrightshire,Twynholm
250,"Arden, Dumfries & Galloway (Campbelltown Mote)",-455444,7335191,1.3829494018847071e-12,-3.802533726151077,Dumfries & Galloway,Kirkcudbrightshire,Twynholm
251,"The Doon, Twynholm, Dumfries & Galloway",-455189,7335947,1.3885912184802831e-12,-3.8025306102379277,Dumfries & Galloway,Kirkcudbrightshire,Twynholm
252,"Castle Hill, Dumfries & Galloway",-450147,7336165,1.4227461640362614e-12,-3.8025119434915946,Dumfries & Galloway,Kirkcudbrightshire,Tongland
253,"Carse Mote, Dumfries & Galloway",-449036,7334355,1.419438910055192e-12,-3.8025137364699804,Dumfries & Galloway,Kirkcudbrightshire,Kirkcudbright
254,"Castle Hill, Dumfries & Galloway (Cumstounend, Compstonend)",-454654,7331964,1.3706445674317531e-12,-3.8025405546236786,Dumfries & Galloway,Kirkcudbrightshire,Twynholm
255,"Kirkchrist Mote, Dumfries & Galloway",-453848,7331068,1.370671982038013e-12,-3.802540539360019,Dumfries & Galloway,Kirkcudbrightshire,Twynholm
256,"Kirkland Fort, Dumfries & Galloway",-449475,7329754,1.3894725806173492e-12,-3.8025301243146337,Dumfries & Galloway,Kirkcudbrightshire,Kirkcudbright
257,"Hell's Hole, Dumfries & Galloway",-451133,7335717,1.4137949397120262e-12,-3.802516803389725,Dumfries & Galloway,Kirkcudbrightshire,Twynholm
258,"Conchieton Doon, Dumfries & Galloway (Conchieton, The Doon; Doon Hill)",-459540,7333538,1.348160821665148e-12,-3.802553149436264,Dumfries & Galloway,Kirkcudbrightshire,Borgue
259,"Auchenhay, Dumfries & Galloway",-457993,7332954,1.3549986294866591e-12,-3.802549302792264,Dumfries & Galloway,Kirkcudbrightshire,Borgue
260,"Craig Hill, Dumfries & Galloway (Lochangower)",-450373,7356441,1.5274310304252622e-12,-3.802456714354242,Dumfries & Galloway,Kirkcudbrightshire,Balmaghie
261,"Edgarton Mote, Dumfries & Galloway",-453382,7351124,1.4777174515463958e-12,-3.8024825820103807,Dumfries & Galloway,Kirkcudbrightshire,Balmaghie
262,"Giant's Dike, Dumfries & Galloway (Barstobrick Hill)",-450827,7346985,1.4768089439939317e-12,-3.802483060667445,Dumfries & Galloway,Kirkcudbrightshire,Tongland
263,"Stroanfreggan Craig, Dumfries & Galloway",-461231,7401560,1.5594712036975257e-12,-3.8024403699984206,Dumfries & Galloway,Kirkcudbrightshire,Dalry
264,"Carminnows, Dumfries & Galloway (Deugh Bridge; Carminnow; Water of Deugh)",-466505,7399039,1.4968099449913652e-12,-3.802472572743527,Dumfries & Galloway,Kirkcudbrightshire,Carsphairn
265,"East Kirkcarswell, Dumfries & Galloway",-439035,7328314,1.4402448411702988e-12,-3.8025025076459746,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
266,"Barend Mote, Dumfries & Galloway",-439062,7326803,1.4295084412659782e-12,-3.8025082869665456,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
267,"Castleyards, Dumfries & Galloway",-438402,7321092,1.3921295159524131e-12,-3.802528660834396,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
268,"Nether Hazelfield, Dumfries & Galloway",-433131,7325913,1.4541462995668509e-12,-3.802495071596523,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
269,"Castle Muir, Dumfries & Galloway (Rueberry Castle)",-431053,7324069,1.4502072331121824e-12,-3.8024971733081325,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
270,"Spouty Dennans, Dumfries & Galloway",-436901,7321272,1.4007081052036235e-12,-3.8025239496304293,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
271,"Spouty Dennans, Dumfries & Galloway",-436714,7321399,1.4025467833775845e-12,-3.802522942631732,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
272,"Castlecreavie, Dumfries & Galloway",-443638,7326830,1.404623286341822e-12,-3.8025218065517725,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
273,"High Fort, North Milton, Dumfries & Galloway (High Fort of North Milton)",-446975,7325398,1.3768917359909693e-12,-3.802537082183521,Dumfries & Galloway,Kirkcudbrightshire,Kirkcudbright
274,"Doon Hill, Balig, Dumfries & Galloway",-444630,7323330,1.3760974414384948e-12,-3.8025375230406473,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
275,"Glennap Fort, Dumfries & Galloway",-443138,7320179,1.362484244134444e-12,-3.8025451080947135,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
276,"Craigraploch, Dumfries & Galloway (Wall Hill)",-443517,7318259,1.3474848636864401e-12,-3.802553530480509,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
277,"Castle Hill, Dumfries & Galloway (Castlegower)",-432484,7344473,1.5945089799961413e-12,-3.8024227774722554,Dumfries & Galloway,Kirkcudbrightshire,Buittle
278,"Ingleston, Dumfries & Galloway",-435965,7342220,1.5550969006947697e-12,-3.802442586741292,Dumfries & Galloway,Kirkcudbrightshire,Kelton
279,"Dunguile Hill, Dumfries & Galloway",-435716,7341340,1.55076709988606e-12,-3.8024447854636136,Dumfries & Galloway,Kirkcudbrightshire,Kelton
280,"Kerbers, Dumfries & Galloway",-435015,7341098,1.5537703233869143e-12,-3.8024432599123403,Dumfries & Galloway,Kirkcudbrightshire,Kelton
281,"Netherthird, Dumfries & Galloway",-446490,7338115,1.4581729233475968e-12,-3.802492927501854,Dumfries & Galloway,Kirkcudbrightshire,Kelton
282,"Kennan's Isle, Tongland Loch, Dumfries & Galloway (River Dee; Tongland Reservoir)",-447531,7338102,1.451169448702954e-12,-3.80249665952437,Dumfries & Galloway,Kirkcudbrightshire,Tongland
283,"Corra Hill, Dumfries & Galloway",-440676,7338311,1.4977483080728237e-12,-3.802472083237683,Dumfries & Galloway,Kirkcudbrightshire,Kelton
284,"March Cleugh, Dumfries & Galloway",-447514,7337494,1.4477168268932234e-12,-3.802498504251153,Dumfries & Galloway,Kirkcudbrightshire,Kelton
285,"Wraith Plantation, Dumfries & Galloway (Collin Mill Bridge)",-432661,7331686,1.5002507999433927e-12,-3.802470778894047,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
286,"Suie Hill, Dumfries & Galloway",-436731,7330272,1.4669670685804123e-12,-3.8024882599320575,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
287,"Dungarry, Dumfries & Galloway",-438303,7335077,1.491275949654709e-12,-3.8024754642143996,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
288,"Meikle Sypland, Dumfries & Galloway (Sypland Mote)",-446557,7330742,1.41289238600977e-12,-3.8025172946719246,Dumfries & Galloway,Kirkcudbrightshire,Kirkcudbright
289,"Mote Hill, Dumfries & Galloway (Clarebrand Mote, The Round)",-436632,7357041,1.6456064268974892e-12,-3.802397625276191,Dumfries & Galloway,Kirkcudbrightshire,Crossmichael
290,"Crofts Mote, Dumfries & Galloway",-441380,7356421,1.6024763018811755e-12,-3.8024188169077884,Dumfries & Galloway,Kirkcudbrightshire,Crossmichael
291,"Auld Kirk of Lochroan, Dumfries & Galloway",-442320,7362009,1.6247738648015672e-12,-3.802407809393034,Dumfries & Galloway,Kirkcudbrightshire,Crossmichael
292,"Dunmuir Hill, Dumfries & Galloway (Dunmore)",-437508,7351518,1.604548391223083e-12,-3.802417789249292,Dumfries & Galloway,Kirkcudbrightshire,Crossmichael
293,"Torrs Hill, Dumfries & Galloway (Doonend Hill)",-435326,7348957,1.6047203063132777e-12,-3.8024177040314857,Dumfries & Galloway,Kirkcudbrightshire,Kelton
294,"Camphill, Dumfries & Galloway (Meikle Knox)",-431548,7351045,1.6470743346891757e-12,-3.802396911273388,Dumfries & Galloway,Kirkcudbrightshire,Buittle
295,"Meikle Wood Hill, Dumfries & Galloway (Kelton Mains)",-440832,7349797,1.5683775072767345e-12,-3.80243587072683,Dumfries & Galloway,Kirkcudbrightshire,Kelton
296,"Moat Hill, Margley, Dumfries & Galloway",-437040,7369365,1.712662014688343e-12,-3.802365476961767,Dumfries & Galloway,Kirkcudbrightshire,Kirkpatrick Durham
297,"Crofts, Dumfries & Galloway",-433563,7372237,1.7621653675502592e-12,-3.802342334171427,Dumfries & Galloway,Kirkcudbrightshire,Kirkpatrick Durham
298,"Glengappock Mote, Dumfries & Galloway (Glenroan Mote; Goenroan Mote)",-440418,7364331,1.654153486629537e-12,-3.802393474485178,Dumfries & Galloway,Kirkcudbrightshire,Crossmichael
299,"Minnydow Mote, Dumfries & Galloway",-432180,7365517,1.7359353152603896e-12,-3.8023545361261917,Dumfries & Galloway,Kirkcudbrightshire,Kirkpatrick Durham
300,"Mochrum Fell, Dumfries & Galloway (Nick of Mochrum)",-445701,7371269,1.6380442290080665e-12,-3.802401311052017,Dumfries & Galloway,Kirkcudbrightshire,Parton
301,"Glenlair Burn, Dumfries & Galloway",-440593,7368096,1.6721409851463203e-12,-3.802384790427826,Dumfries & Galloway,Kirkcudbrightshire,Parton
302,"White Isle, Dumfries & Galloway",-439590,7388402,1.7755811814086435e-12,-3.8023361449624287,Dumfries & Galloway,Dumfriesshire,Dunscore
303,"Loch Knowe, Dumfries & Galloway",-439202,7389533,1.784596140764927e-12,-3.802332005370253,Dumfries & Galloway,Dumfriesshire,Dunscore
304,"Castle Hill, Dumfries & Galloway (Dalwhat)",-445386,7405427,1.7603666864224006e-12,-3.8023431666074994,Dumfries & Galloway,Dumfriesshire,Glencairn
305,"Big Airds Hill, Dumfries & Galloway (Airds)",-428161,7326716,1.4853778003525502e-12,-3.802478554674431,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
306,"Airds, Dumfries & Galloway",-427421,7326249,1.4852227699155827e-12,-3.8024786360278333,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
307,"Little Airds Hill, Dumfries & Galloway",-427126,7326882,1.4918181658668932e-12,-3.802475180561304,Dumfries & Galloway,Kirkcudbrightshire,Rerrick
308,"Court Hill, Dumfries & Galloway (Ramshaw Wood)",-427739,7343660,1.62060171331226e-12,-3.802409860529307,Dumfries & Galloway,Kirkcudbrightshire,Buittle
309,"Moyle Hill, Dumfries & Galloway (Barnbarroch; The Moyle)",-422651,7342296,1.6424989267833122e-12,-3.8023991383411238,Dumfries & Galloway,Kirkcudbrightshire,Colvend And Southwick
310,"Castlehill Point, West Barcloy, Dumfries & Galloway (Castle Point)",-421506,7333473,1.575344305388436e-12,-3.8024323643631015,Dumfries & Galloway,Kirkcudbrightshire,Colvend And Southwick
311,"Port o' Warren, Dumfries & Galloway",-416996,7335499,1.616569397451714e-12,-3.8024118466215286,Dumfries & Galloway,Kirkcudbrightshire,Colvend And Southwick
312,"Mote of Mark, Dumfries & Galloway (Rockcliffe)",-423155,7336230,1.5895990542537836e-12,-3.802425225472856,Dumfries & Galloway,Kirkcudbrightshire,Colvend And Southwick
313,"Nethertown of Almorness, Dumfries & Galloway (Nethertown Cottages; Almorness Point; Cocklehaen)",-426357,7335938,1.5690173269825322e-12,-3.8024355482296546,Dumfries & Galloway,Kirkcudbrightshire,Buittle
314,"Camp Hill, Dumfries & Galloway",-430238,7355245,1.6859877208868338e-12,-3.802378152254762,Dumfries & Galloway,Kirkcudbrightshire,Urr
315,"Waterside, Dumfries & Galloway",-429946,7356804,1.6989348129484115e-12,-3.8023719816355217,Dumfries & Galloway,Kirkcudbrightshire,Urr
316,"Barr Hill, Dumfries & Galloway (Springholm)",-428950,7362808,1.747455647686482e-12,-3.802349160361638,Dumfries & Galloway,Kirkcudbrightshire,Urr
317,"Torkirra, Dumfries & Galloway (Tarkirra)",-419278,7354502,1.764295586564273e-12,-3.8023413491082763,Dumfries & Galloway,Kirkcudbrightshire,Kirkgunzeon
318,"The Doons, Dumfries & Galloway",-419864,7376336,1.922554494487802e-12,-3.8022704993334346,Dumfries & Galloway,Kirkcudbrightshire,Kirkpatrick Irongray
